0511;7040431891016;44573158;;FURU 18X250X2400 UTF 60MM FJÆR;66880;37068;STK;;LAMINERT/LIMT UTF S0502Y;STK;1;;4457;44573158;;;1;;0
0511;7040431893805;45456524;;FURU 18X250X4400 UTF 60MM FJÆR;123920;67960;STK;;LAMINERT/LIMT UTF S0502Y;STK;1;;4515;45456524;;;1;;0
0511;7040431890934;44573075;;FURU 18X045X2400 UTF 20MM FJÆR;13840;7670;STK;;FURU LAMINERT UTF MALT S2502Y;STK;1;;4458;44573075;;;1;;0
0511;7040431906932;48404860;;FURU 12X021 GLATTKANT 2,4M;9520;4949;STK;;MALT S0502Y;STK;1;;4800;48404860;;;1;;0
0511;7040431922567;52566814;;FURU 12X045 GLATTKANT 4,4M;23920;12444;STK;;MALT S0502Y;STK;1;;4797;52566814;;;1;;0
0511;7040433309274;21044060;;FURU 12X058 DØRSETT D7M MALT;35120;18677;SET;;F 12X58 DØRSETT D7;SET;1;;4681;21044060;;;1;;0
0511;7040431874569;41747417;;FURU 12X058 FOTLIST RUND 4,4M;19120;10634;STK;;S0502Y;STK;1;;4437;41747417;;;1;;0
0511;7040431874514;41747364;;FURU 12X058X4400 KARM STD.;19120;10772;STK;;KARMLIST MALT BOMULL S0502Y;STK;1;;4366;41747364;;;1;;0
0511;7040431922598;52566833;;FURU 12X070 GLATTKANT 4,4M;28640;15762;STK;;MALT S0502Y;STK;1;;4496;52566833;;;1;;0
0511;7040431874521;41747372;;FURU 12X070X4400 KARM STD;25520;12862;STK;;KARMLIST MALT BOMULL S0502Y;STK;1;;4960;41747372;;;1;;0
0511;7040431874583;41747436;;FURU 15X070 FOTLIST M4 4,4M;28720;15190;STK;;S0502Y;STK;1;;4710;41747436;;;1;;0
0511;7040431874538;41747383;;FURU 15X070 KARMLIST M1 4,4M;28560;15029;STK;;S0502Y;STK;1;;4737;41747383;;;1;;0
0511;7040431921171;51998675;;FURU 15X095 GLATTKANT 4,4M;44720;24490;STK;;MALT S0502Y;STK;1;;4523;51998675;;;1;;0
0511;7040431921188;51998686;;FURU 15X120 GLATTKANT 4,4M;57520;34678;STK;;MALT S0502Y;STK;1;;3971;51998686;;;1;;0
0511;7040431878857;42853243;;FURU 21X070 HULKIL 4,4M;38880;21169;STK;;TAKLIST MALT S0502Y;STK;1;;4555;42853243;;;1;;0
0511;7040431874606;41747455;;FURU 21X070 TAKLIST M7 4,4M;38320;19855;STK;;S0502Y;STK;1;;4818;41747455;;;1;;0
0512;7040431006526;54227895;;EIK 09X015 FEIELIST LAKK;5592;2910;LM;;;LM;1;;4796;54227895;;;1;;0
0512;7040431006540;54225761;;EIK 09X020 FEIELIST LAKK;5616;3301;LM;;;LM;1;;4122;54225761;;;1;;0
0512;7040431006588;54227906;;EIK 09X030 FEIELIST LAKK;8000;4579;LM;;;LM;1;;4276;54227906;;;1;;0
0512;7040431006649;54227982;;EIK 09X050 FEIELIST LAKK;10240;5744;LM;;;LM;1;;4390;54227982;;;1;;0
0512;7040431913657;50597256;;EIK 15X045 FOTL M120 HVITP LAK;11840;6198;LM;;LAKK HVITPIGMENTERT;LM;1;;4765;50597256;;;1;;0
0512;7040431806522;54228084;;EIK 15X045 FOTL M120 IDEAL;11920;5826;LM;;LAKK;LM;1;;5112;54228084;;;1;;0
0512;7040431102600;54228122;;EIK 15X045 GLATTKANT;22320;11576;LM;;UBEHANDLET;LM;1;;4813;54228122;;;1;;0
0512;7070756003580;29919107;;EIK 21X095 UTFORING LAKK;33600;15096;LM;;RINDALSLIST;LM;1;;5507;29919107;;;1;;0
